line, word
982, Caterpillar.
983, 
984, 'Well,
984, perhaps
984, you
984, haven't
984, found
984, it
984, so
984, yet,'
984, said
984, Alice;
984, 'but
984, when
984, you
985, have
985, to
985, turn
985, into
985, a
985, chrysalis--you
985, will
985, some
985, day,
985, you
985, know--and
985, then
986, after
986, that
986, into
986, a
986, butterfly,
986, I
986, should
986, think
986, you'll
986, feel
986, it
986, a
986, little
987, queer,
987, won't
987, you?'
988, 
989, 'Not
989, a
989, bit,'
989, said
989, the
989, Caterpillar.
990, 
991, 'Well,
991, perhaps
991, your
991, feelings
991, may
991, be
991, different,'
991, said
991, Alice;
991, 'all
991, I
991, know
992, is,
992, it
992, would
992, feel
992, very
992, queer
992, to
992, ME.'
993, 
994, 'You!'
994, said
994, the
994, Caterpillar
994, contemptuously.
994, 'Who
994, are
994, YOU?'
995, 
996, Which
996, brought
996, them
996, back
996, again
996, to
996, the
996, beginning
996, of
996, the
996, conversation.
997, Alice
997, felt
997, a
997, little
997, irritated
997, at
997, the
997, Caterpillar's
997, making
997, such
997, VERY
998, short
998, remarks,
998, and
998, she
998, drew
998, herself
998, up
998, and
998, said,
998, very
998, gravely,
998, 'I
998, think,
999, you
999, ought
999, to
999, tell
999, me
999, who
999, YOU
999, are,
999, first.'
1000, 
1001, 'Why?'
1001, said
1001, the
1001, Caterpillar.
1002, 
1003, Here
1003, was
1003, another
1003, puzzling
1003, question;
1003, and
1003, as
1003, Alice
1003, could
1003, not
1003, think
1003, of
1003, any
1004, good
1004, reason,
1004, and
1004, as
1004, the
1004, Caterpillar
1004, seemed
1004, to
1004, be
1004, in
1004, a
1004, VERY
1004, unpleasant
1005, state
1005, of
1005, mind,
1005, she
1005, turned
1005, away.
1006, 
1007, 'Come
1007, back!'
1007, the
1007, Caterpillar
1007, called
1007, after
1007, her.
1007, 'I've
1007, something
1007, important
1008, to
1008, say!'
1009, 
1010, This
1010, sounded
1010, promising,
1010, certainly:
1010, Alice
1010, turned
1010, and
1010, came
1010, back
1010, again.
1011, 
1012, 'Keep
1012, your
1012, temper,'
1012, said
1012, the
1012, Caterpillar.
1013, 
1014, 'Is
1014, that
1014, all?'
1014, said
1014, Alice,
1014, swallowing
1014, down
1014, her
1014, anger
1014, as
1014, well
1014, as
1014, she
1015, could.
1016, 
1017, 'No,'
1017, said
1017, the
1017, Caterpillar.
1018, 
1019, Alice
1019, thought
1019, she
1019, might
1019, as
1019, well
1019, wait,
1019, as
1019, she
1019, had
1019, nothing
1019, else
1019, to
1019, do,
1019, and
1020, perhaps
1020, after
1020, all
1020, it
1020, might
1020, tell
1020, her
1020, something
1020, worth
1020, hearing.
1020, For
1020, some
1021, minutes
1021, it
1021, puffed
1021, away
1021, without
1021, speaking,
1021, but
1021, at
1021, last
1021, it
1021, unfolded
1021, its
1022, arms,
1022, took
1022, the
1022, hookah
1022, out
1022, of
1022, its
1022, mouth
1022, again,
1022, and
1022, said,
1022, 'So
1022, you
1022, think
1023, you're
1023, changed,
1023, do
1023, you?'
1024, 
1025, 'I'm
1025, afraid
1025, I
1025, am,
1025, sir,'
1025, said
1025, Alice;
1025, 'I
1025, can't
1025, remember
1025, things
1025, as
1025, I
1026, used--and
1026, I
1026, don't
1026, keep
1026, the
1026, same
1026, size
1026, for
1026, ten
1026, minutes
1026, together!'
1027, 
1028, 'Can't
1028, remember
1028, WHAT
1028, things?'
1028, said
1028, the
1028, Caterpillar.
1029, 
1030, 'Well,
1030, I've
1030, tried
1030, to
1030, say
1030, "HOW
1030, DOTH
1030, THE
1030, LITTLE
1030, BUSY
1030, BEE,"
1030, but
1030, it
1030, all
1030, came
1031, different!'
1031, Alice
1031, replied
1031, in
1031, a
1031, very
1031, melancholy
1031, voice.
1032, 
1033, 'Repeat,
1033, "YOU
1033, ARE
1033, OLD,
1033, FATHER
1033, WILLIAM,"'
1033, said
1033, the
1033, Caterpillar.
1034, 
1035, Alice
1035, folded
1035, her
1035, hands,
1035, and
1035, began:--
1036, 
1037, 'You
1037, are
1037, old,
1037, Father
1037, William,'
1037, the
1037, young
1037, man
1037, said,
1038, 'And
1038, your
1038, hair
1038, has
1038, become
1038, very
1038, white;
1039, And
1039, yet
1039, you
1039, incessantly
1039, stand
1039, on
1039, your
1039, head--
1040, Do
1040, you
1040, think,
1040, at
1040, your
1040, age,
1040, it
1040, is
1040, right?'
1041, 
1042, 'In
1042, my
1042, youth,'
1042, Father
1042, William
1042, replied
1042, to
1042, his
1042, son,
1043, 'I
1043, feared
1043, it
1043, might
1043, injure
1043, the
1043, brain;
1044, But,
1044, now
1044, that
1044, I'm
1044, perfectly
1044, sure
1044, I
1044, have
1044, none,
1045, Why,
1045, I
1045, do
1045, it
1045, again
1045, and
1045, again.'
1046, 
1047, 'You
1047, are
1047, old,'
1047, said
1047, the
1047, youth,
1047, 'as
1047, I
1047, mentioned
1047, before,
1048, And
1048, have
1048, grown
1048, most
1048, uncommonly
1048, fat;
1049, Yet
1049, you
1049, turned
1049, a
1049, back-somersault
1049, in
1049, at
1049, the
1049, door--
1050, Pray,
1050, what
1050, is
1050, the
1050, reason
1050, of
1050, that?'
1051, 
1052, 'In
1052, my
1052, youth,'
1052, said
1052, the
1052, sage,
1052, as
1052, he
1052, shook
1052, his
1052, grey
1052, locks,
1053, 'I
1053, kept
1053, all
1053, my
1053, limbs
1053, very
1053, supple
1054, By
1054, the
1054, use
1054, of
1054, this
1054, ointment--one
1054, shilling
1054, the
1054, box--
1055, Allow
1055, me
1055, to
1055, sell
1055, you
1055, a
1055, couple?'
1056, 
1057, 'You
1057, are
1057, old,'
1057, said
1057, the
1057, youth,
1057, 'and
1057, your
1057, jaws
1057, are
1057, too
1057, weak
1058, For
1058, anything
1058, tougher
1058, than
1058, suet;
1059, Yet
1059, you
1059, finished
1059, the
1059, goose,
1059, with
1059, the
1059, bones
1059, and
1059, the
1059, beak--
1060, Pray
1060, how
1060, did
1060, you
1060, manage
1060, to
1060, do
1060, it?'
1061, 
1062, 'In
1062, my
1062, youth,'
1062, said
1062, his
1062, father,
1062, 'I
1062, took
1062, to
1062, the
1062, law,
1063, And
1063, argued
1063, each
1063, case
1063, with
1063, my
1063, wife;
1064, And
1064, the
1064, muscular
1064, strength,
1064, which
1064, it
1064, gave
1064, to
1064, my
1064, jaw,
1065, Has
1065, lasted
1065, the
1065, rest
1065, of
1065, my
1065, life.'
1066, 
1067, 'You
1067, are
1067, old,'
1067, said
1067, the
1067, youth,
1067, 'one
1067, would
1067, hardly
1067, suppose
1068, That
1068, your
1068, eye
1068, was
1068, as
1068, steady
1068, as
1068, ever;
1069, Yet
1069, you
1069, balanced
1069, an
1069, eel
1069, on
1069, the
1069, end
1069, of
1069, your
1069, nose--
1070, What
1070, made
1070, you
1070, so
1070, awfully
1070, clever?'
1071, 
1072, 'I
1072, have
1072, answered
1072, three
1072, questions,
1072, and
1072, that
1072, is
1072, enough,'
1073, Said
1073, his
1073, father;
1073, 'don't
1073, give
1073, yourself
1073, airs!
1074, Do
1074, you
1074, think
1074, I
1074, can
1074, listen
1074, all
1074, day
1074, to
1074, such
1074, stuff?
1075, Be
1075, off,
1075, or
1075, I'll
1075, kick
1075, you
1075, down
1075, stairs!'
1076, 
1077, 
1078, 'That
1078, is
1078, not
1078, said
1078, right,'
1078, said
1078, the
1078, Caterpillar.
1079, 
1080, 'Not
1080, QUITE
1080, right,
1080, I'm
1080, afraid,'
1080, said
1080, Alice,
1080, timidly;
1080, 'some
1080, of
1080, the
1080, words
1081, have
1081, got
1081, altered.'
1082, 
1083, 'It
1083, is
1083, wrong
1083, from
1083, beginning
1083, to
1083, end,'
1083, said
1083, the
1083, Caterpillar
1083, decidedly,
1083, and
1084, there
1084, was
1084, silence
1084, for
1084, some
1084, minutes.
1085, 
1086, The
1086, Caterpillar
1086, was
1086, the
1086, first
1086, to
1086, speak.
1087, 
1088, 'What
1088, size
1088, do
1088, you
1088, want
1088, to
1088, be?'
1088, it
1088, asked.
1089, 
1090, 'Oh,
1090, I'm
1090, not
1090, particular
1090, as
1090, to
1090, size,'
1090, Alice
1090, hastily
1090, replied;
1090, 'only
1090, one
1091, doesn't
1091, like
1091, changing
1091, so
1091, often,
1091, you
1091, know.'
1092, 
1093, 'I
1093, DON'T
1093, know,'
1093, said
1093, the
1093, Caterpillar.
1094, 
1095, Alice
1095, said
1095, nothing:
1095, she
1095, had
1095, never
1095, been
1095, so
1095, much
1095, contradicted
1095, in
1095, her
1095, life
1096, before,
1096, and
1096, she
1096, felt
1096, that
1096, she
1096, was
1096, losing
1096, her
1096, temper.
1097, 
1098, 'Are
1098, you
1098, content
1098, now?'
1098, said
1098, the
1098, Caterpillar.
1099, 
1100, 'Well,
1100, I
1100, should
1100, like
1100, to
1100, be
1100, a
1100, LITTLE
1100, larger,
1100, sir,
1100, if
1100, you
1100, wouldn't
1100, mind,'
1101, said
1101, Alice:
1101, 'three
1101, inches
1101, is
1101, such
1101, a
1101, wretched
1101, height
1101, to
1101, be.'
1102, 
1103, 'It
1103, is
1103, a
1103, very
1103, good
1103, height
1103, indeed!'
1103, said
1103, the
1103, Caterpillar
1103, angrily,
1103, rearing
1104, itself
1104, upright
1104, as
1104, it
1104, spoke
1104, (it
1104, was
1104, exactly
1104, three
1104, inches
1104, high).
1105, 
1106, 'But
1106, I'm
1106, not
1106, used
1106, to
1106, it!'
1106, pleaded
1106, poor
1106, Alice
1106, in
1106, a
1106, piteous
1106, tone.
1106, And
1107, she
1107, thought
1107, of
1107, herself,
1107, 'I
1107, wish
1107, the
1107, creatures
1107, wouldn't
1107, be
1107, so
1107, easily
1108, offended!'
1109, 
1110, 'You'll
1110, get
1110, used
1110, to
1110, it
1110, in
1110, time,'
1110, said
1110, the
1110, Caterpillar;
1110, and
1110, it
1110, put
1110, the
1111, hookah
1111, into
1111, its
1111, mouth
1111, and
1111, began
1111, smoking
1111, again.
1112, 
1113, This
1113, time
1113, Alice
1113, waited
1113, patiently
1113, until
1113, it
1113, chose
1113, to
1113, speak
1113, again.
1113, In
1114, a
1114, minute
1114, or
1114, two
1114, the
1114, Caterpillar
1114, took
1114, the
1114, hookah
1114, out
1114, of
1114, its
1114, mouth
1115, and
1115, yawned
1115, once
1115, or
1115, twice,
1115, and
1115, shook
1115, itself.
1115, Then
1115, it
1115, got
1115, down
1115, off
1115, the
1116, mushroom,
1116, and
1116, crawled
1116, away
1116, in
1116, the
1116, grass,
1116, merely
1116, remarking
1116, as
1116, it
1116, went,
1117, 'One
1117, side
1117, will
1117, make
1117, you
1117, grow
1117, taller,
1117, and
1117, the
1117, other
1117, side
1117, will
1117, make
1117, you
1118, grow
1118, shorter.'
1119, 
1120, 'One
1120, side
1120, of
1120, WHAT?
1120, The
1120, other
1120, side
1120, of
1120, WHAT?'
1120, thought
1120, Alice
1120, to
1120, herself.
1121, 
1122, 'Of
1122, the
1122, mushroom,'
1122, said
1122, the
1122, Caterpillar,
1122, just
1122, as
1122, if
1122, she
1122, had
1122, asked
1122, it
1123, aloud;
1123, and
1123, in
1123, another
1123, moment
1123, it
1123, was
1123, out
1123, of
1123, sight.
1124, 
1125, Alice
1125, remained
1125, looking
1125, thoughtfully
1125, at
1125, the
1125, mushroom
1125, for
1125, a
1125, minute,
1125, trying
1126, to
1126, make
1126, out
1126, which
1126, were
1126, the
1126, two
1126, sides
1126, of
1126, it;
1126, and
1126, as
1126, it
1126, was
1126, perfectly
1127, round,
1127, she
1127, found
1127, this
1127, a
1127, very
1127, difficult
1127, question.
1127, However,
1127, at
1127, last
1127, she
1128, stretched
1128, her
1128, arms
1128, round
1128, it
1128, as
1128, far
1128, as
1128, they
1128, would
1128, go,
1128, and
1128, broke
1128, off
1128, a
1128, bit
1129, of
1129, the
1129, edge
1129, with
1129, each
1129, hand.
1130, 
1131, 'And
1131, now
1131, which
1131, is
1131, which?'
1131, she
1131, said
1131, to
1131, herself,
1131, and
1131, nibbled
1131, a
1131, little
1131, of
1132, the
1132, right-hand
1132, bit
1132, to
1132, try
1132, the
1132, effect:
1132, the
1132, next
1132, moment
1132, she
1132, felt
1132, a
1132, violent
1133, blow
1133, underneath
1133, her
1133, chin:
1133, it
1133, had
1133, struck
1133, her
1133, foot!
1134, 
1135, She
1135, was
1135, a
1135, good
1135, deal
1135, frightened
1135, by
1135, this
1135, very
1135, sudden
1135, change,
1135, but
1135, she
1135, felt
1136, that
1136, there
1136, was
1136, no
1136, time
1136, to
1136, be
1136, lost,
1136, as
1136, she
1136, was
1136, shrinking
1136, rapidly;
1136, so
1136, she
1137, set
1137, to
1137, work
1137, at
1137, once
1137, to
1137, eat
1137, some
1137, of
1137, the
1137, other
1137, bit.
1137, Her
1137, chin
1137, was
1137, pressed
1138, so
1138, closely
1138, against
1138, her
1138, foot,
1138, that
1138, there
1138, was
1138, hardly
1138, room
1138, to
1138, open
1138, her
1139, mouth;
1139, but
1139, she
1139, did
1139, it
1139, at
1139, last,
1139, and
1139, managed
1139, to
1139, swallow
1139, a
1139, morsel
1139, of
1139, the
1140, lefthand
1140, bit.
1141, 
1142, 
1143, *
1143, 
1143, 
1143, 
1143, *
1143, 
1143, 
1143, 
1143, *
1143, 
1143, 
1143, 
1143, *
1143, 
1143, 
1143, 
1143, *
1143, 
1143, 
1143, 
1143, *
1143, 
1143, 
1143, 
1143, *
1144, 
1145, *
1145, 
1145, 
1145, 
1145, *
1145, 
1145, 
1145, 
1145, *
1145, 
1145, 
1145, 
1145, *
1145, 
1145, 
1145, 
1145, *
1145, 
1145, 
1145, 
1145, *
1146, 
1147, *
1147, 
1147, 
1147, 
1147, *
1147, 
1147, 
1147, 
1147, *
1147, 
1147, 
1147, 
1147, *
1147, 
1147, 
1147, 
1147, *
1147, 
1147, 
1147, 
1147, *
1147, 
1147, 
1147, 
1147, *
1148, 
1149, 'Come,
1149, my
1149, head's
1149, free
1149, at
1149, last!'
1149, said
1149, Alice
1149, in
1149, a
1149, tone
1149, of
1149, delight,
1149, which
1150, changed
1150, into
1150, alarm
1150, in
1150, another
1150, moment,
1150, when
1150, she
1150, found
1150, that
1150, her
1150, shoulders
1151, were
1151, nowhere
1151, to
1151, be
1151, found:
1151, all
1151, she
1151, could
1151, see,
1151, when
1151, she
1151, looked
1151, down,
1151, was
1152, an
1152, immense
1152, length
1152, of
1152, neck,
1152, which
1152, seemed
1152, to
1152, rise
1152, like
1152, a
1152, stalk
1152, out
1152, of
1152, a
1153, sea
1153, of
1153, green
1153, leaves
1153, that
1153, lay
1153, far
1153, below
1153, her.
1154, 
1155, 'What
1155, CAN
1155, all
1155, that
1155, green
1155, stuff
1155, be?'
1155, said
1155, Alice.
1155, 'And
1155, where
1155, HAVE
1155, my
1156, shoulders
1156, got
1156, to?
1156, And
1156, oh,
1156, my
1156, poor
1156, hands,
1156, how
1156, is
1156, it
1156, I
1156, can't
1156, see
1156, you?'
1157, She
1157, was
1157, moving
1157, them
1157, about
1157, as
1157, she
1157, spoke,
1157, but
1157, no
1157, result
1157, seemed
1157, to
1157, follow,
1158, except
1158, a
1158, little
1158, shaking
1158, among
1158, the
1158, distant
1158, green
1158, leaves.
1159, 
1160, As
1160, there
1160, seemed
1160, to
1160, be
1160, no
1160, chance
1160, of
1160, getting
1160, her
1160, hands
1160, up
1160, to
1160, her
1160, head,
1160, she
1161, tried
1161, to
1161, get
1161, her
1161, head
1161, down
1161, to
1161, them,
1161, and
1161, was
1161, delighted
1161, to
1161, find
1161, that
1161, her
1162, neck
1162, would
1162, bend
1162, about
1162, easily
1162, in
1162, any
1162, direction,
1162, like
1162, a
1162, serpent.
1162, She
1162, had
1163, just
1163, succeeded
1163, in
1163, curving
1163, it
1163, down
1163, into
1163, a
1163, graceful
1163, zigzag,
1163, and
1163, was
1163, going
1164, to
1164, dive
1164, in
1164, among
1164, the
1164, leaves,
1164, which
1164, she
1164, found
1164, to
1164, be
1164, nothing
1164, but
1164, the
1164, tops
1165, of
1165, the
1165, trees
1165, under
1165, which
1165, she
1165, had
1165, been
